model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,turning_point_log_gni_pc,turning_point_gni_pc_current_usd
mechanical_variant_common_sample,rd2_countries,Exports,product,standard_hs6,product_gini,log_gni_pc,-0.030988851574940766,0.018025409108034525,-1.7191760469463078,0.09131044692703626,-0.06712762095675553,0.005149917806874009,1375,55,0.5966322708662701,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",17.22843863557064,30353993.1117224
mechanical_variant_common_sample,rd2_countries,Exports,product,standard_hs6,product_gini,log_gni_pc_sq,0.000899351712318252,0.0010821921255767786,0.8310462542304328,0.4096070908294249,-0.0012703128660908403,0.003069016290727344,1375,55,0.5966322708662701,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",17.22843863557064,30353993.1117224
mechanical_variant_common_sample,rd2_countries,Exports,product,standard_hs6,product_gini,log_population,-0.014067814791967764,0.0019099657321898654,-7.365480204630872,1.0504544056879282e-09,-0.01789706552958416,-0.010238564054351366,1375,55,0.5966322708662701,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",17.22843863557064,30353993.1117224
mechanical_variant_common_sample,rd2_countries,Exports,product,standard_hs6,product_gini,oil_export_share,0.07224969971956552,0.01538497802279253,4.696119787271003,1.8605710555597016e-05,0.041404675932440335,0.1030947235066907,1375,55,0.5966322708662701,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",17.22843863557064,30353993.1117224
mechanical_variant_common_sample,rd2_countries,Exports,product,harmonized_world_relative_hs6_family,world_relative_product_gini,log_gni_pc,-0.08055355761884661,0.05446113129638799,-1.4791018052941023,0.1449233495211388,-0.18974155176626528,0.02863443652857206,1375,55,0.6926581353949071,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",36.097220702091654,4751423736717047.0
mechanical_variant_common_sample,rd2_countries,Exports,product,harmonized_world_relative_hs6_family,world_relative_product_gini,log_gni_pc_sq,0.001115786147133745,0.0032789970249114003,0.3402827567871593,0.7349638065554139,-0.005458207074141379,0.007689779368408869,1375,55,0.6926581353949071,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",36.097220702091654,4751423736717047.0
mechanical_variant_common_sample,rd2_countries,Exports,product,harmonized_world_relative_hs6_family,world_relative_product_gini,log_population,-0.04415692516666335,0.005597638155552251,-7.8884922425477715,1.493166484035691e-10,-0.05537951396750125,-0.03293433636582545,1375,55,0.6926581353949071,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",36.097220702091654,4751423736717047.0
mechanical_variant_common_sample,rd2_countries,Exports,product,harmonized_world_relative_hs6_family,world_relative_product_gini,oil_export_share,0.07665607728863023,0.05221030522750114,1.4682173749915675,0.14784641735885118,-0.028019282291963432,0.1813314368692239,1375,55,0.6926581353949071,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",36.097220702091654,4751423736717047.0
mechanical_variant_common_sample,rd2_countries,Exports,product,native_hs6_excluding_section16,product_gini_no_section16,log_gni_pc,-0.0407717143749787,0.01838548821326414,-2.21760303028364,0.030810251478514312,-0.07763239889697762,-0.0039110298529797805,1375,55,0.5850811806539705,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",12.833113053411806,374412.36657117284
mechanical_variant_common_sample,rd2_countries,Exports,product,native_hs6_excluding_section16,product_gini_no_section16,log_gni_pc_sq,0.0015885356189603251,0.0011004086009283286,1.4435870617697844,0.1546318694237467,-0.0006176507935848779,0.003794722031505528,1375,55,0.5850811806539705,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",12.833113053411806,374412.36657117284
mechanical_variant_common_sample,rd2_countries,Exports,product,native_hs6_excluding_section16,product_gini_no_section16,log_population,-0.013607595649649728,0.0021996869252142825,-6.186151080715336,8.564125468671686e-08,-0.018017702406509913,-0.009197488892789542,1375,55,0.5850811806539705,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",12.833113053411806,374412.36657117284
mechanical_variant_common_sample,rd2_countries,Exports,product,native_hs6_excluding_section16,product_gini_no_section16,oil_export_share,0.07404763741297506,0.014983604308498245,4.941910897298421,7.87105309446509e-06,0.044007319472461594,0.10408795535348853,1375,55,0.5850811806539705,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",12.833113053411806,374412.36657117284
mechanical_variant_common_sample,rd2_countries,Exports,product,native_hs4,product_gini_hs4,log_gni_pc,-0.05120296192372267,0.02285817797180357,-2.240028141651687,0.029226631186001908,-0.09703084950510812,-0.005375074342337215,1375,55,0.5922259750839995,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",14.014843683141379,1220588.5069441323
mechanical_variant_common_sample,rd2_countries,Exports,product,native_hs4,product_gini_hs4,log_gni_pc_sq,0.001826740386170533,0.0013654098301425265,1.3378696607009568,0.18654606619808148,-0.0009107415021705912,0.004564222274511657,1375,55,0.5922259750839995,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",14.014843683141379,1220588.5069441323
mechanical_variant_common_sample,rd2_countries,Exports,product,native_hs4,product_gini_hs4,log_population,-0.01629514406246642,0.0022968647709847054,-7.094516084845696,2.8932839537254686e-09,-0.02090008066958246,-0.011690207455350378,1375,55,0.5922259750839995,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",14.014843683141379,1220588.5069441323
mechanical_variant_common_sample,rd2_countries,Exports,product,native_hs4,product_gini_hs4,oil_export_share,0.08382163957311875,0.017299131962843134,4.845424600098984,1.105195200831691e-05,0.049138968197182546,0.11850431094905495,1375,55,0.5922259750839995,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",14.014843683141379,1220588.5069441323
mechanical_variant_common_sample,rd2_countries,Exports,product,native_hs2,product_gini_hs2,log_gni_pc,-0.1102739780025014,0.041040267747379296,-2.6869702381399097,0.009563257837985308,-0.19255476079091446,-0.02799319521408833,1375,55,0.3795896391607261,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",10.193482332336874,26728.4102325181
mechanical_variant_common_sample,rd2_countries,Exports,product,native_hs2,product_gini_hs2,log_gni_pc_sq,0.00540904346558184,0.002367431865351947,2.284772603066117,0.0262805468766919,0.0006626283525413054,0.010155458578622375,1375,55,0.3795896391607261,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",10.193482332336874,26728.4102325181
mechanical_variant_common_sample,rd2_countries,Exports,product,native_hs2,product_gini_hs2,log_population,-0.01697642370936747,0.004163994964765024,-4.076955868827631,0.00015094097852192594,-0.025324730970344222,-0.008628116448390715,1375,55,0.3795896391607261,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",10.193482332336874,26728.4102325181
mechanical_variant_common_sample,rd2_countries,Exports,product,native_hs2,product_gini_hs2,oil_export_share,0.10742650274463832,0.03000574085168343,3.580198311904413,0.0007355787326305336,0.04726861438435994,0.16758439110491669,1375,55,0.3795896391607261,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",10.193482332336874,26728.4102325181
mechanical_variant_common_sample,rd2_countries,Exports,product,hs6_lumpy_commodity_excluded,product_gini_full_exclusion,log_gni_pc,-0.03539660622004218,0.018520651624193148,-1.9111965895305931,0.061293171930470305,-0.07252827706513351,0.0017350646250491528,1375,55,0.37713305357704685,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",15.162861442407891,3847220.2881176593
mechanical_variant_common_sample,rd2_countries,Exports,product,hs6_lumpy_commodity_excluded,product_gini_full_exclusion,log_gni_pc_sq,0.0011672139310408792,0.0010859638337643535,1.0748184191317705,0.2872352005922178,-0.0010100124669945709,0.0033444403290763293,1375,55,0.37713305357704685,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",15.162861442407891,3847220.2881176593
mechanical_variant_common_sample,rd2_countries,Exports,product,hs6_lumpy_commodity_excluded,product_gini_full_exclusion,log_population,-0.013143611490133704,0.0024649639066276286,-5.33217198628915,1.955359412908851e-06,-0.018085566572662554,-0.008201656407604853,1375,55,0.37713305357704685,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",15.162861442407891,3847220.2881176593
mechanical_variant_common_sample,rd2_countries,Exports,product,hs6_lumpy_commodity_excluded,product_gini_full_exclusion,oil_export_share,0.0270504379238431,0.013132458557656237,2.059815213204893,0.044249923392771215,0.0007214437586101075,0.05337943208907609,1375,55,0.37713305357704685,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",15.162861442407891,3847220.2881176593
mechanical_variant_common_sample,rd2_countries,Exports,product,hs2_preserving_benchmark_residual,actual_minus_sim_median_gini,log_gni_pc,0.10261066287217946,0.031572283522560904,3.2500234833776274,0.0019890299719214103,0.039312045556996036,0.1659092801873629,1375,55,0.43035008283138476,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",10.19262670892148,26705.55055989711
mechanical_variant_common_sample,rd2_countries,Exports,product,hs2_preserving_benchmark_residual,actual_minus_sim_median_gini,log_gni_pc_sq,-0.005033573081920366,0.0018818937031211138,-2.6747382562427426,0.009875970692848731,-0.00880654278987941,-0.001260603373961321,1375,55,0.43035008283138476,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",10.19262670892148,26705.55055989711
mechanical_variant_common_sample,rd2_countries,Exports,product,hs2_preserving_benchmark_residual,actual_minus_sim_median_gini,log_population,0.005786394953495421,0.00379524707446285,1.5246424909804805,0.13318405474177206,-0.0018226172996514628,0.013395407206642305,1375,55,0.43035008283138476,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",10.19262670892148,26705.55055989711
mechanical_variant_common_sample,rd2_countries,Exports,product,hs2_preserving_benchmark_residual,actual_minus_sim_median_gini,oil_export_share,-0.10804131389854872,0.017308992324564405,-6.241918181754562,6.963610560485465e-08,-0.14274375410947393,-0.0733388736876235,1375,55,0.43035008283138476,ok,1375,0,,year,clustered by reporter_code,reporter_code,"Student t, df=54",10.19262670892148,26705.55055989711
